Unnamed: 0,site,tree,plot,species,Date,longitude,latitude,da,mo,wk,yr,average_stem_radius,change_stem_radius,average_basal_area,change_basal_area,average_air_temperature,average_air_pressure,average_humidity,avg_solar_irradiance,avg_soil_water_content,freeze_flag,air_pressure_cat,humidity_cat,solar_rank,solar_cat,soil_moist_cat,growth_category
18170,AK,3F,3,P glauca,2019-06-19,-149.7527,67.9953251,19,6,25,2019,8.56758333333333,0.0030000000000001,230.603850707419,0.161493570358004,3.96592078606288,93.8878445095486,0.500785547826025,36.0329945882161,0.376618462569872,0,medium,dry,6602.0,Q2,wet,Extreme Growth
18172,AK,3F,3,P glauca,2017-07-19,-149.7527,67.9953251,19,7,29,2017,8.42902777777778,0.0029999999999983,223.205478111699,0.158892331639976,4.89677765634325,92.8605278862847,0.636972278356552,84.4969424901832,0.291764430213572,0,low,dry,11378.0,Q4,moderate,Moderate Growth
18173,AK,3F,3,P glauca,2018-07-19,-149.7527,67.9953251,19,7,29,2018,8.50809722222222,0.0020000000000006,227.412725566024,0.106914681186993,3.33020158939891,93.5599251853095,0.755713383770651,20.1712714301215,0.360681151737058,0,low,dry,4245.0,Q2,wet,Moderate Growth
18175,AK,3F,3,P glauca,2017-08-19,-149.7527,67.9953251,19,8,33,2017,8.42700000000001,0.0,223.098094286009,0.0,3.55701256791751,92.7237424850464,0.843930221266217,67.2340393066406,0.313392706298166,0,low,dry,10038.0,Q3,moderate,No/Little Growth
18177,AK,3F,3,P glauca,2017-09-19,-149.7527,67.9953251,19,9,38,2017,8.41663888888888,0.0009999999999994,222.549827986694,0.0528824291379806,2.0260343419181,93.0368017620511,0.956628479891354,24.8336791992188,0.307069124860898,0,low,dry,4959.0,Q2,moderate,No/Little Growth
18179,AK,3F,3,P glauca,2017-12-19,-149.7527,67.9953251,19,12,51,2017,8.34540277777779,0.0009999999999994,218.798569528801,0.0524363229809808,-1.36561498045921,92.6166746351454,0.870961272054248,0.0,0.0789175437225232,1,low,dry,1148.0,Q1,dry,No/Little Growth
18181,AK,3F,3,P glauca,2018-01-20,-149.7527,67.9953251,20,1,3,2018,8.35437499999999,0.0030000000000001,219.269289453187,0.157478614946996,-1.57242733902401,93.1294169955783,0.765485517680645,0.0,0.0586108539501827,1,low,dry,1149.0,Q1,dry,Moderate Growth
18183,AK,3F,3,P glauca,2018-02-20,-149.7527,67.9953251,20,2,8,2018,8.34609722222223,0.0040000000000013,218.83498713264,0.209757858295006,-2.6135970056057,93.7471904754639,0.91058489597506,3.0358632405599,0.0766348988148899,1,medium,dry,2210.0,Q1,dry,Extreme Growth
18185,AK,3F,3,P glauca,2018-03-20,-149.7527,67.9953251,20,3,12,2018,8.34480555555555,0.0060000000000002,218.767264736105,0.314561389217999,-2.80558098687066,93.9301823510064,0.739556883358293,34.0080261230469,0.0763036608695984,1,medium,dry,6250.0,Q2,dry,Extreme Growth
18188,AK,3F,3,P glauca,2018-05-20,-149.7527,67.9953251,20,5,20,2018,8.41870833333333,0.0030000000000001,222.65928330004,0.158684986525003,-0.112676786569257,92.6832360161675,0.69945303723216,45.1564788818359,0.14878366390864,1,low,dry,7848.0,Q3,moderate,Moderate Growth
18189,AK,3F,3,P glauca,2019-05-20,-149.7527,67.9953251,20,5,20,2019,8.4993888888889,0.0009999999999994,226.947433484712,0.0534039335190073,0.987365257357143,92.996703253852,0.660765897482634,23.7433115641276,0.331836273817832,0,low,dry,4701.0,Q2,moderate,No/Little Growth
18192,AK,3F,3,P glauca,2018-06-20,-149.7527,67.9953251,20,6,25,2018,8.457,0.0,224.689373796905,0.0,3.62282482783,93.4917353524102,0.637425072077248,64.9176703559028,0.363525277897126,0,low,dry,9848.0,Q3,wet,No/Little Growth
18193,AK,3F,3,P glauca,2019-06-20,-149.7527,67.9953251,20,6,25,2019,8.57031944444444,0.0029999999999983,230.751163433971,0.161550119026003,4.37179944250319,94.1477771335178,0.434521428412861,47.9666392008464,0.365119858237882,0,medium,dry,8172.0,Q3,wet,Extreme Growth
18195,AK,3F,3,P glauca,2017-07-20,-149.7527,67.9953251,20,7,29,2017,8.42908333333332,0.0019999999999988,223.208418729688,0.105921937907993,4.73188836044735,92.7878615061442,0.748185139563349,81.6472371419271,0.290223419153028,0,low,dry,11209.0,Q4,moderate,Moderate Growth
18196,AK,3F,3,P glauca,2018-07-20,-149.7527,67.9953251,20,7,29,2018,8.50722222222221,0.0009999999999994,227.365951396569,0.0534541990010098,3.3213528725836,94.1211122936673,0.737409664524926,41.8133205837674,0.360413951740141,0,medium,dry,7494.0,Q3,wet,No/Little Growth
18198,AK,3F,3,P glauca,2017-08-20,-149.7527,67.9953251,20,8,34,2017,8.42700000000001,0.0,223.098094286009,0.0,3.35438588923878,93.0264211230808,0.86423339198033,35.0443522135417,0.310914228707555,0,low,dry,6427.0,Q2,moderate,No/Little Growth
18200,AK,3F,3,P glauca,2017-09-20,-149.7527,67.9953251,20,9,38,2017,8.41711111111111,0.0009999999999994,222.57480094303,0.0528887123230106,1.65358619391918,93.7931938171387,0.866303545733293,23.1615702311198,0.307050329032872,0,medium,dry,4615.0,Q2,moderate,No/Little Growth
18202,AK,3F,3,P glauca,2017-12-20,-149.7527,67.9953251,20,12,51,2017,8.34500000000001,0.0,218.777449343156,0.0,-1.44104158878326,93.0703877343072,0.935389582481649,0.0,0.0778993546300463,1,low,dry,1150.0,Q1,dry,No/Little Growth
18204,AK,3F,3,P glauca,2018-01-21,-149.7527,67.9953251,21,1,3,2018,8.3507638888889,0.0020000000000006,219.079774359888,0.104941761001015,-1.6210350708829,93.95643986596,0.818878647353914,0.0,0.058270527356201,1,medium,dry,1151.0,Q1,dry,Moderate Growth
18206,AK,3F,3,P glauca,2018-02-21,-149.7527,67.9953251,21,2,8,2018,8.34583333333334,0.0009999999999994,218.821146278973,0.0524363229809808,-2.47866765326924,93.8391955693563,0.94496268282334,3.00089518229167,0.0772265978654229,1,medium,dry,2203.0,Q1,dry,No/Little Growth
18208,AK,3F,3,P glauca,2018-03-21,-149.7527,67.9953251,21,3,12,2018,8.34520833333333,0.0099999999999997,218.788393473864,0.524331813884004,-2.85520000590218,95.0106252034505,0.646236961086591,37.9085540771484,0.0762016041825214,1,medium,dry,6918.0,Q2,dry,Extreme Growth
18211,AK,3F,3,P glauca,2018-05-21,-149.7527,67.9953251,21,5,21,2018,8.41902777777777,0.0009999999999994,222.676177607234,0.0529012786929854,0.0371222866233438,91.8885766135322,0.612383242696524,11.3900502522786,0.148379053473472,0,low,dry,3142.0,Q1,moderate,No/Little Growth
18212,AK,3F,3,P glauca,2019-05-21,-149.7527,67.9953251,21,5,21,2019,8.49900000000001,0.0,226.926665288344,0.0,1.69972611337693,93.5621642006768,0.673846032056544,37.9212697347005,0.355362171706641,0,low,dry,6926.0,Q2,wet,No/Little Growth
18215,AK,3F,3,P glauca,2018-06-21,-149.7527,67.9953251,21,6,25,2018,8.45827777777779,0.0030000000000001,224.757279671178,0.159438968762004,4.73986468050215,93.0984771516588,0.490288079198864,76.4062669542101,0.364629474938038,0,low,dry,10812.0,Q3,wet,Moderate Growth
18216,AK,3F,3,P glauca,2019-06-21,-149.7527,67.9953251,21,6,25,2019,8.57426388888888,0.0060000000000002,230.963630130531,0.323269884053985,4.69873174693849,93.7125879923503,0.584239830159479,42.2954559326172,0.352471553398367,0,medium,dry,7534.0,Q3,wet,Extreme Growth
18218,AK,3F,3,P glauca,2017-07-21,-149.7527,67.9953251,21,7,29,2017,8.4291111111111,0.0009999999999994,223.209888558718,0.0529641105470091,4.08542258540789,93.1560822592841,0.533809235112535,73.1658935546875,0.310077001154422,0,low,dry,10465.0,Q3,moderate,No/Little Growth
18219,AK,3F,3,P glauca,2018-07-21,-149.7527,67.9953251,21,7,29,2018,8.50702777777777,0.0009999999999994,227.355557524542,0.0534541990010098,3.87980780667729,94.3773805830214,0.689311181919442,58.7145487467448,0.358508078006521,0,medium,dry,9361.0,Q3,wet,No/Little Growth
18221,AK,3F,3,P glauca,2017-08-21,-149.7527,67.9953251,21,8,34,2017,8.42712500000001,0.0020000000000006,223.104713403564,0.105896805167021,3.28232033385171,93.0797504848904,0.768342405143712,66.1118825276693,0.309365788863766,0,low,dry,9938.0,Q3,moderate,Moderate Growth
18223,AK,3F,3,P glauca,2017-09-21,-149.7527,67.9953251,21,9,38,2017,8.41730555555556,0.0009999999999994,222.585084859315,0.0528887123230106,1.29243252012465,93.6435844633314,0.752624053094122,13.9776865641276,0.310525894744527,0,medium,dry,3453.0,Q1,moderate,No/Little Growth
18225,AK,3F,3,P glauca,2017-12-21,-149.7527,67.9953251,21,12,51,2017,8.34500000000001,0.0,218.777449343156,0.0,-1.38617749181058,94.3419630262587,0.976580569313632,0.0,0.0782005188200206,1,medium,dry,1152.0,Q1,dry,No/Little Growth
18227,AK,3F,3,P glauca,2018-01-22,-149.7527,67.9953251,22,1,4,2018,8.35000000000001,0.0,219.039693789914,0.0,-1.73876413868533,93.7191004223294,0.827474032011297,0.0,0.0582549681928425,1,medium,dry,1153.0,Q1,dry,No/Little Growth
18229,AK,3F,3,P glauca,2018-02-22,-149.7527,67.9953251,22,2,8,2018,8.346125,0.0009999999999994,218.836440991908,0.0524426061660108,-2.33907358182801,92.5519460042318,0.910935973955525,4.44412231445312,0.0781986224485775,1,low,dry,2474.0,Q1,dry,No/Little Growth
18231,AK,3F,3,P glauca,2018-03-22,-149.7527,67.9953251,22,3,12,2018,8.34540277777777,0.0060000000000002,218.79858139704,0.314599088329999,-2.96843977438079,94.5320793787638,0.674374173912737,34.0112050374349,0.0760462620192097,1,medium,dry,6257.0,Q2,dry,Extreme Growth
18233,AK,3F,3,P glauca,2018-04-22,-149.7527,67.9953251,22,4,16,2018,8.339,0.0,218.462963352161,0.0,-3.34941816329956,93.1977815173921,0.497204229945228,55.6596120198568,0.0958265598946142,1,low,dry,8999.0,Q3,dry,No/Little Growth
18235,AK,3F,3,P glauca,2018-05-22,-149.7527,67.9953251,22,5,21,2018,8.42,0.0,222.727609405963,0.0,0.780787057890039,92.1167559093899,0.763305087056425,23.4731038411458,0.148545512788825,0,low,dry,4632.0,Q2,moderate,No/Little Growth
18236,AK,3F,3,P glauca,2019-05-22,-149.7527,67.9953251,22,5,21,2019,8.49972222222222,0.0019999999999988,226.965234970418,0.106814150221993,2.74052954516891,93.7435270945231,0.63056743848655,50.9802500406901,0.355161111157529,0,medium,dry,8555.0,Q3,wet,Moderate Growth
18239,AK,3F,3,P glauca,2018-06-22,-149.7527,67.9953251,22,6,25,2018,8.46093055555556,0.0039999999999995,224.898284603281,0.212673256278009,4.79607833094067,92.8570662604438,0.736705474555492,66.3375854492188,0.362256226790922,0,low,dry,9974.0,Q3,wet,Extreme Growth
18240,AK,3F,3,P glauca,2019-06-22,-149.7527,67.9953251,22,6,25,2019,8.57931944444445,0.0030000000000001,231.236057613544,0.161719765029005,4.9364436533716,93.4780989752875,0.600651484396723,27.3990631103516,0.347971143903281,0,low,dry,5398.0,Q2,wet,Extreme Growth
18242,AK,3F,3,P glauca,2017-07-22,-149.7527,67.9953251,22,7,29,2017,8.42920833333332,0.0009999999999994,223.215037847243,0.0529641105470091,4.12760084205204,92.8849534988403,0.686082833757003,76.3225555419922,0.308140007721052,0,low,dry,10802.0,Q3,moderate,No/Little Growth
18243,AK,3F,3,P glauca,2018-07-22,-149.7527,67.9953251,22,7,29,2018,8.50731944444444,0.0009999999999994,227.371148332583,0.0534541990010098,4.42100469602479,94.2664466434055,0.699528934227096,61.844719780816,0.350625960157501,0,medium,dry,9677.0,Q3,wet,No/Little Growth
18245,AK,3F,3,P glauca,2017-08-22,-149.7527,67.9953251,22,8,34,2017,8.42655555555556,0.0009999999999994,223.074563058902,0.0529452609910095,3.24765255053838,92.7090864181519,0.815361371884743,34.4117482503255,0.30833590749237,0,low,dry,6300.0,Q2,moderate,No/Little Growth
18246,AK,3F,3,P glauca,2017-09-22,-149.7527,67.9953251,22,9,38,2017,8.41734722222222,0.0009999999999994,222.587288555662,0.0528887123230106,1.00046589391099,93.0465727912055,0.646688801546892,20.6089019775391,0.31353528267807,0,low,dry,4279.0,Q2,moderate,No/Little Growth
18248,AK,3F,3,P glauca,2017-12-22,-149.7527,67.9953251,22,12,51,2017,8.3451388888889,0.0009999999999994,218.784732165792,0.0524363229809808,-1.31042751338747,94.4585979249742,0.642424049476782,0.0,0.0789192823734551,1,medium,dry,1154.0,Q1,dry,No/Little Growth
18250,AK,3F,3,P glauca,2018-01-23,-149.7527,67.9953251,23,1,4,2018,8.35000000000001,0.0,219.039693789914,0.0,-1.91765711208185,93.9425997204251,0.837297629151079,0.0858306884765625,0.0579714206192231,1,medium,dry,1399.0,Q1,dry,No/Little Growth
18252,AK,3F,3,P glauca,2018-02-23,-149.7527,67.9953251,23,2,8,2018,8.34641666666666,0.0020000000000006,218.851737013839,0.104891495518018,-2.27411018477546,92.8208351135254,0.841931075685554,5.22613525390625,0.0785420470022501,1,low,dry,2593.0,Q1,dry,Moderate Growth
18254,AK,3F,3,P glauca,2018-03-23,-149.7527,67.9953251,23,3,12,2018,8.345375,0.0090000000000003,218.797125094312,0.471870358161993,-3.06334280967712,93.8556832207574,0.632662387357818,34.7455342610677,0.0761011823597879,1,medium,dry,6392.0,Q2,dry,Extreme Growth
18256,AK,3F,3,P glauca,2018-04-23,-149.7527,67.9953251,23,4,17,2018,8.3491875,0.0359999999999996,218.997870748665,1.88985647669401,-3.34941816329956,92.7316035032272,0.532026502303779,44.4221496582031,0.0958817231655116,1,low,dry,7748.0,Q3,dry,Extreme Growth
18258,AK,3F,3,P glauca,2018-05-23,-149.7527,67.9953251,23,5,21,2018,8.42,0.0,222.727609405963,0.0,0.691044060746209,92.4546492894491,0.833481094903416,11.8096669514974,0.147115983863671,0,low,dry,3190.0,Q1,moderate,No/Little Growth
18259,AK,3F,3,P glauca,2019-05-23,-149.7527,67.9953251,23,5,21,2019,8.500375,0.0009999999999994,227.000098053127,0.0534102167029857,3.10665790653891,93.2875759336684,0.579042019529475,28.3018747965495,0.354313769557824,0,low,dry,5507.0,Q2,wet,No/Little Growth
18262,AK,3F,3,P glauca,2018-06-23,-149.7527,67.9953251,23,6,25,2018,8.46624999999999,0.0030000000000001,225.181162201556,0.159570915653006,3.54559693402714,93.2224389182197,0.823732910884751,32.1578979492188,0.379026409401189,0,low,dry,6036.0,Q2,wet,Moderate Growth
18263,AK,3F,3,P glauca,2019-06-23,-149.7527,67.9953251,23,6,25,2019,8.58213888888889,0.0040000000000013,231.388067631978,0.215714317966018,5.04838583866755,93.7123839060466,0.63388911427723,24.1184234619141,0.343801833649202,0,medium,dry,4788.0,Q2,wet,Extreme Growth
18265,AK,3F,3,P glauca,2017-07-23,-149.7527,67.9953251,23,7,30,2017,8.43197222222222,0.004999999999999,223.361451031099,0.264883384588018,4.31824474202262,92.7369724909465,0.973390063477887,53.9048512776693,0.308353033744625,0,low,dry,8819.0,Q3,moderate,Extreme Growth
18266,AK,3F,3,P glauca,2018-07-23,-149.7527,67.9953251,23,7,30,2018,8.50773214285714,0.0009999999999994,227.393208795663,0.0534541990010098,4.72510907479695,93.991886820112,0.689981435558626,65.9476386176215,0.342385242273294,0,medium,dry,9918.0,Q3,wet,No/Little Growth
18268,AK,3F,3,P glauca,2017-08-23,-149.7527,67.9953251,23,8,34,2017,8.42751388888889,0.0039999999999995,223.12530872507,0.211818743075014,3.14125841193729,92.3207136789958,0.855708866483636,64.8180643717448,0.308012446049186,0,low,dry,9833.0,Q3,moderate,Extreme Growth
18269,AK,3F,3,P glauca,2017-09-23,-149.7527,67.9953251,23,9,38,2017,8.418,0.0,222.621813131761,0.0,0.809548073344761,92.9468331866794,0.630138316916095,14.0031178792318,0.31336566729678,0,low,dry,3464.0,Q1,moderate,No/Little Growth
18271,AK,3F,3,P glauca,2017-12-23,-149.7527,67.9953251,23,12,51,2017,8.34500000000001,0.0,218.777449343156,0.0,-1.42009138233132,94.3523444069756,0.444918420165777,0.0,0.0799659289916359,1,medium,dry,1155.0,Q1,dry,No/Little Growth
18273,AK,3F,3,P glauca,2018-01-24,-149.7527,67.9953251,24,1,4,2018,8.35022222222223,0.0020000000000006,219.051353374715,0.104941761001015,-2.07366848985354,93.7378276189168,0.808293095065488,0.155766805013021,0.0577362502283522,1,medium,dry,1493.0,Q1,dry,Moderate Growth
18275,AK,3F,3,P glauca,2018-02-24,-149.7527,67.9953251,24,2,8,2018,8.34626388888888,0.0040000000000013,218.843726519804,0.209757858295006,-2.30833059549332,91.9767143461439,0.734892352173726,7.68343607584635,0.0785677914238647,1,low,dry,2878.0,Q1,dry,Extreme Growth
18277,AK,3F,3,P glauca,2018-03-24,-149.7527,67.9953251,24,3,12,2018,8.34676388888888,0.0090000000000003,218.869961610989,0.471926906828998,-3.05423884590467,93.6557971106635,0.575202808198002,33.9762369791667,0.0759961085021486,1,medium,dry,6242.0,Q2,dry,Extreme Growth
18278,AK,3F,3,P glauca,2018-04-24,-149.7527,67.9953251,24,4,17,2018,8.36523076923077,0.0150000000000006,219.839575178767,0.788524048088021,-3.1625072662647,92.0705343393179,0.732354949987852,42.4925486246745,0.0966340744495392,1,low,dry,7550.0,Q3,dry,Extreme Growth
18280,AK,3F,3,P glauca,2018-05-24,-149.7527,67.9953251,24,5,21,2018,8.42,0.0,222.727609405963,0.0,1.00030448445533,92.4208585951063,0.734766307390398,21.1715698242188,0.14624336845345,0,low,dry,4395.0,Q2,moderate,No/Little Growth
18281,AK,3F,3,P glauca,2019-05-24,-149.7527,67.9953251,24,5,21,2019,8.50126388888888,0.0030000000000001,227.047576332034,0.160249499667003,2.55147371441126,93.4894977145725,0.637998875644472,27.0684560139974,0.377549255419249,0,low,dry,5344.0,Q2,wet,Moderate Growth
18284,AK,3F,3,P glauca,2018-06-24,-149.7527,67.9953251,24,6,25,2018,8.46699999999999,0.0,225.221056937598,0.0,2.9172520339489,93.2751582463582,0.620856040467819,44.0873040093316,0.38051048215834,0,low,dry,7730.0,Q3,wet,No/Little Growth
18285,AK,3F,3,P glauca,2019-06-24,-149.7527,67.9953251,24,6,25,2019,8.58543055555555,0.0019999999999988,231.565595585807,0.107894858094994,4.79253076182471,93.5902542538113,0.587914090189669,31.9957733154297,0.341104319611635,0,low,dry,5964.0,Q2,wet,Moderate Growth
18287,AK,3F,3,P glauca,2017-07-24,-149.7527,67.9953251,24,7,30,2017,8.43418055555555,0.0030000000000001,223.478458994984,0.158986579420002,4.44934994644589,92.7412477069431,0.88043791304032,48.5960642496745,0.316322509927879,0,low,dry,8294.0,Q3,moderate,Moderate Growth
18289,AK,3F,3,P glauca,2017-08-24,-149.7527,67.9953251,24,8,34,2017,8.42608333333333,0.0019999999999988,223.049563835361,0.105884238796989,2.74182147449917,92.3435123231676,0.729989224837886,42.7055358886719,0.307830297003188,0,low,dry,7597.0,Q3,moderate,Moderate Growth
18290,AK,3F,3,P glauca,2017-09-24,-149.7527,67.9953251,24,9,39,2017,8.417375,0.0099999999999997,222.588787008091,0.528730043598983,0.642996282213264,92.471543735928,0.709217700693342,16.7465209960938,0.31888607631127,0,low,dry,3817.0,Q2,moderate,Extreme Growth
18292,AK,3F,3,P glauca,2017-12-24,-149.7527,67.9953251,24,12,52,2017,8.34500000000001,0.0,218.777449343156,0.0,-1.52159209383859,93.8872339460585,0.39812190623747,0.0,0.0793117452661194,1,medium,dry,1156.0,Q1,dry,No/Little Growth
18294,AK,3F,3,P glauca,2018-01-25,-149.7527,67.9953251,25,1,4,2018,8.35295833333333,0.0039999999999995,219.194934238261,0.20993378748301,-2.21159398555756,93.6097959942288,0.673116302324666,0.111262003580729,0.0574230643610162,1,medium,dry,1447.0,Q1,dry,Extreme Growth
18296,AK,3F,3,P glauca,2018-02-25,-149.7527,67.9953251,25,2,8,2018,8.34615277777778,0.0019999999999988,218.837897818234,0.104878929146992,-2.44353731804424,91.781916724311,0.849259556167655,5.0957997639974,0.0785781287484707,1,low,dry,2566.0,Q1,dry,Moderate Growth
18298,AK,3F,3,P glauca,2018-03-25,-149.7527,67.9953251,25,3,12,2018,8.34633333333333,0.0060000000000002,218.847374999706,0.314599088329999,-3.06968143251207,93.0752728780111,0.48413563064403,33.566157023112,0.0755461094362867,1,low,dry,6201.0,Q2,dry,Extreme Growth
18299,AK,3F,3,P glauca,2018-04-25,-149.7527,67.9953251,25,4,17,2018,8.35524999999999,0.0079999999999991,219.315235463912,0.420018371413988,-2.55259581738048,92.3695653279622,0.801092355615563,37.1297200520833,0.0977884343597625,1,low,dry,6811.0,Q2,dry,Extreme Growth
18301,AK,3F,3,P glauca,2018-05-25,-149.7527,67.9953251,25,5,21,2018,8.42,0.0,222.727609405963,0.0,1.18010008174719,92.3667158550686,0.58856200799346,27.316411336263,0.148559905058808,0,low,dry,5390.0,Q2,moderate,No/Little Growth
18302,AK,3F,3,P glauca,2019-05-25,-149.7527,67.9953251,25,5,21,2019,8.50234722222221,0.0020000000000006,227.105446126777,0.106839282964017,2.0451999604702,93.4597787857056,0.399029886763957,58.4570566813151,0.401118672085858,0,low,dry,9327.0,Q3,wet,Moderate Growth
18305,AK,3F,3,P glauca,2018-06-25,-149.7527,67.9953251,25,6,26,2018,8.46741666666667,0.0019999999999988,225.243224888026,0.106412026362989,3.6108689142598,93.1094695197211,0.573160737752914,55.037604437934,0.378174635057177,0,low,dry,8925.0,Q3,wet,Moderate Growth
18306,AK,3F,3,P glauca,2019-06-25,-149.7527,67.9953251,25,6,26,2019,8.58822413793103,0.0020000000000006,231.716316269339,0.107919990835995,4.12306846832407,93.8483907765356,0.482725868451184,57.3094685872396,0.339930657069026,0,medium,dry,9144.0,Q3,wet,Moderate Growth
18308,AK,3F,3,P glauca,2017-07-25,-149.7527,67.9953251,25,7,30,2017,8.43259722222222,0.0009999999999994,223.394557439916,0.0529829601030087,4.6508753961987,93.237707455953,0.81396682229307,61.7535909016927,0.320572353684241,0,low,dry,9652.0,Q3,moderate,No/Little Growth
18310,AK,3F,3,P glauca,2017-08-25,-149.7527,67.9953251,25,8,34,2017,8.42427777777778,0.0020000000000006,222.953982536938,0.105859106055021,2.70237902469105,92.4267615212335,0.648222613665793,35.6292724609375,0.306399616052712,0,low,dry,6554.0,Q2,moderate,Moderate Growth
18311,AK,3F,3,P glauca,2017-09-25,-149.7527,67.9953251,25,9,39,2017,8.41643055555555,0.0140000000000011,222.538868758888,0.73995816725602,0.426884428908427,92.7730014589098,0.684206338392364,14.3114725748698,0.318199147664836,0,low,dry,3516.0,Q1,moderate,Extreme Growth
18313,AK,3F,3,P glauca,2017-12-25,-149.7527,67.9953251,25,12,52,2017,8.34456944444445,0.0010000000000012,218.754875298244,0.0524300397960076,-1.60267148580816,94.134546385871,0.560564265482955,0.0,0.0776109789643026,1,medium,dry,1157.0,Q1,dry,No/Little Growth
18315,AK,3F,3,P glauca,2018-01-26,-149.7527,67.9953251,26,1,4,2018,8.35352777777777,0.0030000000000001,219.224820165542,0.157459765390001,-2.27955293655396,94.2886336644491,0.678204719391134,0.0063578287760416,0.057175546122922,1,medium,dry,1286.0,Q1,dry,Moderate Growth
18317,AK,3F,3,P glauca,2018-02-26,-149.7527,67.9953251,26,2,9,2018,8.34586111111111,0.004999999999999,218.82260607236,0.262150198977992,-2.59401632679833,91.057686275906,0.82719391087691,10.2043151855469,0.0783992192480306,1,low,dry,3052.0,Q1,dry,Extreme Growth
18319,AK,3F,3,P glauca,2018-03-26,-149.7527,67.9953251,26,3,13,2018,8.34629166666667,0.011000000000001,218.845192072777,0.576799552792011,-3.14142695069313,92.6862884097629,0.46289596416884,35.0507100423177,0.0751963109274711,1,low,dry,6434.0,Q2,dry,Extreme Growth
18321,AK,3F,3,P glauca,2018-04-26,-149.7527,67.9953251,26,4,17,2018,8.35266666666667,0.0059999999999984,219.179635947402,0.314938380336997,-2.27457052469253,93.1735876931085,0.758667326635785,33.8300069173177,0.099873592555523,1,low,dry,6235.0,Q2,dry,Extreme Growth
18323,AK,3F,3,P glauca,2018-05-26,-149.7527,67.9953251,26,5,21,2018,8.42,0.0,222.727609405963,0.0,1.24065702656905,92.5183600319756,0.670636931227313,19.4517771402995,0.149212924639384,0,low,dry,4149.0,Q2,moderate,No/Little Growth
18324,AK,3F,3,P glauca,2019-05-26,-149.7527,67.9953251,26,5,21,2019,8.50259722222222,0.0009999999999994,227.11880121168,0.0534227830750069,2.21879235986206,92.7880638970269,0.531462418122424,13.6756896972656,0.39505260979412,0,low,dry,3397.0,Q1,wet,No/Little Growth
18327,AK,3F,3,P glauca,2018-06-26,-149.7527,67.9953251,26,6,26,2018,8.46934722222223,0.0010000000000012,225.345946546586,0.0532154379590111,4.05059946576754,93.2002533806695,0.714370353768269,74.5349460177951,0.376719219406685,0,low,dry,10596.0,Q3,wet,No/Little Growth
18329,AK,3F,3,P glauca,2017-07-26,-149.7527,67.9953251,26,7,30,2017,8.43165277777778,0.0010000000000012,223.344520159257,0.0529766769180071,4.57588236861759,93.3372410668267,0.73425927799609,71.2362925211589,0.312145324399074,0,low,dry,10383.0,Q3,moderate,No/Little Growth
18331,AK,3F,3,P glauca,2017-08-26,-149.7527,67.9953251,26,8,34,2017,8.4231388888889,0.0019999999999988,222.893703576963,0.10584653968499,2.55191445350647,92.5045185089111,0.626040012472206,29.8563639322917,0.305958827618098,0,low,dry,5685.0,Q2,moderate,Moderate Growth
18332,AK,3F,3,P glauca,2017-09-26,-149.7527,67.9953251,26,9,39,2017,8.41627692307693,0.0119999999999987,222.530733044192,0.634249857648001,0.289019240095065,93.5498470599835,0.574194939319904,17.8082784016927,0.317014395462141,0,low,dry,3964.0,Q2,moderate,Extreme Growth
18334,AK,3F,3,P glauca,2017-12-26,-149.7527,67.9953251,26,12,52,2017,8.34394444444445,0.0020000000000006,218.72210704697,0.104853796406019,-1.80870570573542,95.0582568910387,0.725259794129266,0.0,0.0746215085850823,1,medium,dry,1158.0,Q1,dry,Moderate Growth
18336,AK,3F,3,P glauca,2018-01-27,-149.7527,67.9953251,27,1,4,2018,8.35209722222221,0.0029999999999983,219.149739024547,0.157440915834997,-2.31221750047472,94.952409002516,0.697060104873445,0.0,0.0569296455383301,1,medium,dry,1159.0,Q1,dry,Moderate Growth
18338,AK,3F,3,P glauca,2018-02-27,-149.7527,67.9953251,27,2,9,2018,8.34654166666667,0.0060000000000002,218.858293910406,0.314712185665996,-2.79224132166968,91.269988377889,0.741966357661618,11.9463602701823,0.0780416962173256,1,low,dry,3224.0,Q1,dry,Extreme Growth
18340,AK,3F,3,P glauca,2018-03-27,-149.7527,67.9953251,27,3,13,2018,8.34629166666667,0.0090000000000003,218.845193643574,0.471870358161993,-3.24947308500608,92.996295399136,0.423240312271648,36.1251831054688,0.0746082302679613,1,low,dry,6617.0,Q2,dry,Extreme Growth
18342,AK,3F,3,P glauca,2018-04-27,-149.7527,67.9953251,27,4,17,2018,8.35498611111112,0.0089999999999985,219.301385359999,0.472492393506997,-1.95244414607684,92.9698345396254,0.691754401557975,60.3802998860677,0.103022479679849,1,low,dry,9530.0,Q3,dry,Extreme Growth
18344,AK,3F,3,P glauca,2018-05-27,-149.7527,67.9953251,27,5,21,2018,8.42,0.0,222.727609405963,0.0,2.33258256564538,92.9509046342638,0.698838726513916,40.3022766113281,0.147885814408461,0,low,dry,7278.0,Q2,moderate,No/Little Growth
18345,AK,3F,3,P glauca,2019-05-27,-149.7527,67.9953251,27,5,21,2019,8.50545833333332,0.004999999999999,227.271682193044,0.267208163150997,3.11431644525793,92.5126603444417,0.753315740575393,24.7065226236979,0.408555446730717,0,low,dry,4920.0,Q2,wet,Extreme Growth
